"subj_code","case","stimulus","text","purpose","trial_index","response","rt","condition","congruent","age","gender","handedness","comments"
"VLFVQ5336J","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A shift worker briefly dozes on a bench waiting for her manager.</b><br>",1,0,35,1,3243,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on the station floor.</b><br>",0,1,37,0,2861,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the whole night on a bench but does not sleep.</b><br>",0,1,39,0,3838,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping on a station bench.</b><br>",1,1,41,1,4247,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker sits on a station bench and takes a five-minute nap.</b><br>",1,0,43,0,2809,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker looks for her lost phone on the station platform.</b><br>",0,0,45,0,2789,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A businesswoman enters the station and buys her train ticket.</b><br>",0,0,47,0,2372,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter briefly falls asleep on a bench waiting for his train.</b><br>",1,0,49,1,2616,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping behind a station bench.</b><br>",0,1,51,0,4693,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on a bench at the station.</b><br>",1,1,53,1,4667,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter sits on a station bench while waiting for her train.</b><br>",0,0,55,1,4173,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A thief enters the laboratory overnight to find and steal equipment.</b><br>",1,1,59,1,5141,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A scientist working at the laboratory starts a new experiment.</b><br>",0,0,61,0,2303,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member spends the night sleeping on fragile lab equipment.</b><br>",0,1,63,0,2374,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A recently retired scientist returns to collect his briefcase.</b><br>",1,0,65,1,6244,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A tourist walks past the laboratory on his way to the wax museum.</b><br>",0,0,67,0,4325,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A member of the public walks past the laboratory while going home.</b><br>",0,0,69,0,2920,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A skilled technician enters the lab to discuss a job opening.</b><br>",1,0,73,0,2575,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>An amateur scientist enters the laboratory to take photographs.</b><br>",1,1,75,0,5332,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A retired scientist visits the lab to offer advice to new hirees.</b><br>",1,0,77,0,2895,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member stays after work and gets drunk in the laboratory.</b><br>",0,1,79,0,7398,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A student enters the laboratory to observe the scientists' work.</b><br>",1,1,81,0,5391,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his new pet fox into the restaurant for lunch.</b><br>",0,1,85,0,7501,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple have breakfast together at the restaurant before work.</b><br>",0,0,91,0,5115,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A blind person brings his trained guide dog into the restaurant.</b><br>",1,0,93,1,5456,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A man carries an injured dog into the restaurant to call for help.</b><br>",1,0,95,1,3087,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer uses the restaurant WC while waiting for her food.</b><br>",0,0,97,0,5411,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his new pet parrot.</b><br>",0,1,99,0,2439,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>Three colleagues have a meeting over dinner at the restaurant.</b><br>",0,0,101,0,6088,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple bring their pet foxhound into the restaurant for dinner.</b><br>",1,1,103,0,2213,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings her pet bulldog into the restaurant for lunch.</b><br>",1,1,105,1,2477,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his pet greyhound.</b><br>",1,1,107,0,6502,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A motorcycle courier takes a shortcut through the park.</b><br>",0,1,111,0,3060,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>An artist installs a race car in the park to honour local heroes.</b><br>",1,0,113,1,7683,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A taxi driver takes a shortcut through the park to save time.</b><br>",1,1,115,1,4283,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper pushes a grey wheelbarrow through the park.</b><br>",0,0,117,0,4389,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper parks a truck in the park to remove a tree.</b><br>",1,0,119,0,4072,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person speeds through the park on their electric scooter.</b><br>",0,1,121,0,2785,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A red party limo drives through the park at the DJ's request.</b><br>",1,1,123,0,5076,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person test-drives their new car through the park at noon.</b><br>",1,1,125,1,4192,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A group of friends cycle through the park on a beer bike.</b><br>",0,1,127,0,3499,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A couple walk their new baby through the park in a stroller.</b><br>",0,0,129,0,2876,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A man drives a tow-truck slowly into the park to remove a car.</b><br>",1,0,131,0,1889,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person jogs through the park to get some daily exercise.</b><br>",0,0,133,0,4709,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One night two drunk motorbikers race each other on a dark backroad.</b><br>",1,1,137,1,7928,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man rides his motorcycle home after playing board games.</b><br>",0,0,139,0,3400,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A person drives to work after using alcohol-based mouthwash.</b><br>",1,0,141,1,1937,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after taking ecstasy at a music festival.</b><br>",0,1,143,0,5525,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking whiskey at the movie theater.</b><br>",1,1,145,1,1990,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man drives home after drinking heavily at a music festival.</b><br>",1,1,147,1,3679,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A drunk man drives his wife to the hospital as she goes into labor.</b><br>",1,0,155,1,2476,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One stormy night two sober motorbikers race each other on a dark backroad.</b><br>",0,1,157,0,3136,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man rides his motorcycle home after smoking marihuana.</b><br>",0,1,159,0,3813,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student takes notes by hand to help her understand a lesson.</b><br>",0,0,163,0,2409,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student arrives early to class and takes out her pencil case.</b><br>",0,0,165,0,7353,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student consults the textbook to answer a question in class.</b><br>",0,0,167,0,2771,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays on his tablet instead of paying attention in class.</b><br>",0,1,169,0,1987,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student browses her phone instead of following her lesson.</b><br>",1,1,171,1,1791,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student reads news on her tablet and doesn't follow the lesson.</b><br>",0,1,173,0,6269,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student messages friends on his laptop and pays no attention.</b><br>",0,1,175,0,2128,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student texts friends on her phone and pays no attention.</b><br>",1,1,177,1,1675,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses her phone as a paperweight to keep papers together.</b><br>",1,0,179,1,1443,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A diabetic student gets an alert on her phone to take her insulin.</b><br>",1,0,181,1,5177,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses his phone's calculator for the in-class assignment.</b><br>",1,0,183,0,2825,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays a game on his phone instead of paying attention.</b><br>",1,1,185,1,3505,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears brand new shoes and keeps the floor clean.</b><br>",1,0,189,1,3392,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears his new sneakers and the floor stays clean.</b><br>",1,0,191,1,2589,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears clean stilettos and keeps the carpet clean.</b><br>",1,0,193,1,3142,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears stilettos and the carpets get pretty dirty.</b><br>",1,1,195,1,3565,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around in socks and keeps the floor clean.</b><br>",0,0,197,0,3252,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and keeps the carpet clean.</b><br>",0,0,199,0,2969,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears muddy sneakers and dirties the carpets.</b><br>",1,1,203,1,1910,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and dirties the carpets.</b><br>",0,1,205,0,3209,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and the floor stays clean.</b><br>",0,0,207,0,2007,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A barefoot guest has a bleeding toe and stains the carpets.</b><br>",0,1,209,0,2068,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks in with muddy socks and dirties the carpet.</b><br>",0,1,211,0,1941,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,215,0,3717,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,217,1,4337,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer shoots a deer to end its suffering after it was run over.</b><br>",1,0,219,1,2221,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",0,1,221,0,2392,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer sprays poison in his woodland to kill the local deer.</b><br>",0,1,225,0,7254,"purpose violation",0,"32","female",NA,NA
"VLFVQ5336J","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and shoots a deer.</b><br>",1,1,227,1,3626,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",1,1,229,1,1452,"full violation",1,"32","female",NA,NA
"VLFVQ5336J","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,231,0,3524,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,233,1,7807,"text violation",0,"32","female",NA,NA
"VLFVQ5336J","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and sees several deer.</b><br>",0,0,235,0,2769,"no violation",1,"32","female",NA,NA
"VLFVQ5336J","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,237,0,6468,"text violation",0,"32","female",NA,NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student drills some holes into the wall to hang pictures at 11:15 pm.</b><br>",1,1,6,1,7283,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student listens to a podcast with headphones on at 11:30 pm.</b><br>",0,0,8,0,4438,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is knitting a scarf in his room at midnight.</b><br>",0,0,10,0,1811,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student hosts a Karaoke night in her room at 11 pm.</b><br>",1,1,12,1,1031,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A group of students practice for a musical audition at 10:45 pm.</b><br>",1,1,14,1,1666,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>Some students have a loud argument in the hallway at 11 pm.</b><br>",1,1,16,1,2303,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is looking out the window at 11 pm.</b><br>",0,0,18,0,1081,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is firmly asleep in her bed at 10:30 pm.</b><br>",0,0,20,0,1115,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student reads a novel in bed at 10 pm.</b><br>",0,0,22,0,2475,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student tests the maximum volume of her new TV at 11:30 pm.</b><br>",1,1,24,1,2179,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is meditating in her room at 11:30 pm.</b><br>",0,0,26,0,883,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student plays his electric guitar in his room at midnight.</b><br>",1,1,28,1,1007,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person jogs through the park to get some daily exercise.</b><br>",0,0,33,0,1815,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A motorcycle courier takes a shortcut through the park.</b><br>",0,1,35,1,1849,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper parks a truck in the park to remove a tree.</b><br>",1,0,37,1,859,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A taxi driver takes a shortcut through the park to save time.</b><br>",1,1,39,1,1726,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A couple walk their new baby through the park in a stroller.</b><br>",0,0,41,0,2310,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>An artist installs a race car in the park to honour local heroes.</b><br>",1,0,43,1,6857,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A red party limo drives through the park at the DJ's request.</b><br>",1,1,45,1,1322,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person test-drives their new car through the park at noon.</b><br>",1,1,47,1,1142,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper pushes a grey wheelbarrow through the park.</b><br>",0,0,49,0,1323,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A group of friends cycle through the park on a beer bike.</b><br>",0,1,51,0,949,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A man drives a tow-truck slowly into the park to remove a car.</b><br>",1,0,53,1,1019,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person speeds through the park on their electric scooter.</b><br>",0,1,55,1,2162,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around in socks and keeps the floor clean.</b><br>",0,0,59,0,1495,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears muddy sneakers and dirties the carpets.</b><br>",1,1,61,1,2090,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears clean stilettos and keeps the carpet clean.</b><br>",1,0,63,1,2416,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears stilettos and the carpets get pretty dirty.</b><br>",1,1,65,1,1701,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and dirties the carpets.</b><br>",0,1,67,0,704,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and keeps the carpet clean.</b><br>",0,0,69,0,808,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears wet deck shoes and dirties the floors.</b><br>",1,1,71,1,671,"full violation",1,"22","male","righthanded",NA
